run_id,config_id,run_command,dataset,dataset_hydra,experiment,model,backbone,probe,probe_hydra,seed,original_seed,backbone_name,backbone_variant,layer,selected_slot,layer_label,feature_view,lr,weight_decay,batch_size,eval_batch_size,epochs,early_stopping_enabled,early_stopping_patience,mlp_hidden_dims,mlp_dropout,temporal_num_heads,temporal_num_self_attn_blocks,temporal_mlp_ratio,temporal_dropout,probe_device,probe_output_dir,probe_output_subdir,eval_output_dir,eval_output_subdir,wandb_group,wandb_name,status,blocked_reason,hydra_overrides_json,source_csv_path,source_csv_row_index,source_csv_line_number,source_row_sha256,source_config_status,source_config_json,source_evidence_path
intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_6__seed_101,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_6,train_eval.probe.intphys2,IntPhys2,intphys2,ltx,LTX-Video,LTX-2B,Linear,linear,101,42,ltx_video,ltx_2b_0_9_8_distilled,6,6,noise_0.9_block_14,pooled,8.2005184022458281e-05,3.8550736900261789e-08,32,1024,50,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_6/seed_101,artifacts/results/intphys2,seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_6/seed_101,seed_runs_intphys2_ltx2b_linear_mlp_intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_6,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_6__seed_101,pending,,"[""seed=101"",""split.seed=42"",""backbone.name=ltx_video"",""+backbone.kwargs.variant=ltx_2b_0_9_8_distilled"",""probe.name=linear"",""probe.layer=6"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=8.2005184022458281e-05"",""probe.weight_decay=3.8550736900261789e-08"",""probe.batch_size=32"",""probe.eval_batch_size=1024"",""probe.epochs=50"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_6/seed_101"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_6/seed_101"",""probe.wandb.group=seed_runs_intphys2_ltx2b_linear_mlp_intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_6"",""probe.wandb.name=intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_6__seed_101""]",results/verified_layerwise_probe_configs.csv,167,169,8957e0e905833f71,VERIFIED_FULL,"{""batch_size"":32,""depth_layer_id"":14,""early_stopping"":{""enabled"":false,""patience"":5},""epochs"":50,""eval_batch_size"":1024,""feature_view"":""pooled"",""layer"":6,""lr"":8.200518402245828e-05,""slot"":6,""weight_decay"":3.855073690026179e-08}",different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.9_block_14/train/optuna_summary.json
intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_6__seed_102,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_6,train_eval.probe.intphys2,IntPhys2,intphys2,ltx,LTX-Video,LTX-2B,Linear,linear,102,42,ltx_video,ltx_2b_0_9_8_distilled,6,6,noise_0.9_block_14,pooled,8.2005184022458281e-05,3.8550736900261789e-08,32,1024,50,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_6/seed_102,artifacts/results/intphys2,seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_6/seed_102,seed_runs_intphys2_ltx2b_linear_mlp_intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_6,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_6__seed_102,pending,,"[""seed=102"",""split.seed=42"",""backbone.name=ltx_video"",""+backbone.kwargs.variant=ltx_2b_0_9_8_distilled"",""probe.name=linear"",""probe.layer=6"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=8.2005184022458281e-05"",""probe.weight_decay=3.8550736900261789e-08"",""probe.batch_size=32"",""probe.eval_batch_size=1024"",""probe.epochs=50"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_6/seed_102"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_6/seed_102"",""probe.wandb.group=seed_runs_intphys2_ltx2b_linear_mlp_intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_6"",""probe.wandb.name=intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_6__seed_102""]",results/verified_layerwise_probe_configs.csv,167,169,8957e0e905833f71,VERIFIED_FULL,"{""batch_size"":32,""depth_layer_id"":14,""early_stopping"":{""enabled"":false,""patience"":5},""epochs"":50,""eval_batch_size"":1024,""feature_view"":""pooled"",""layer"":6,""lr"":8.200518402245828e-05,""slot"":6,""weight_decay"":3.855073690026179e-08}",different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.9_block_14/train/optuna_summary.json
intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_10__seed_101,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_10,train_eval.probe.intphys2,IntPhys2,intphys2,ltx,LTX-Video,LTX-2B,Linear,linear,101,42,ltx_video,ltx_2b_0_9_8_distilled,10,10,noise_0.8_block_14,pooled,3.7775897220197155e-05,1.7524045089605142e-05,128,1024,50,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_10/seed_101,artifacts/results/intphys2,seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_10/seed_101,seed_runs_intphys2_ltx2b_linear_mlp_intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_10,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_10__seed_101,pending,,"[""seed=101"",""split.seed=42"",""backbone.name=ltx_video"",""+backbone.kwargs.variant=ltx_2b_0_9_8_distilled"",""probe.name=linear"",""probe.layer=10"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=3.7775897220197155e-05"",""probe.weight_decay=1.7524045089605142e-05"",""probe.batch_size=128"",""probe.eval_batch_size=1024"",""probe.epochs=50"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_10/seed_101"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_10/seed_101"",""probe.wandb.group=seed_runs_intphys2_ltx2b_linear_mlp_intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_10"",""probe.wandb.name=intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_10__seed_101""]",results/verified_layerwise_probe_configs.csv,168,170,892bbb2cdc36da49,VERIFIED_FULL,"{""batch_size"":128,""depth_layer_id"":14,""early_stopping"":{""enabled"":false,""patience"":5},""epochs"":50,""eval_batch_size"":1024,""feature_view"":""pooled"",""layer"":10,""lr"":3.7775897220197155e-05,""slot"":10,""weight_decay"":1.7524045089605142e-05}",different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.8_block_14/train/optuna_summary.json
intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_10__seed_102,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_10,train_eval.probe.intphys2,IntPhys2,intphys2,ltx,LTX-Video,LTX-2B,Linear,linear,102,42,ltx_video,ltx_2b_0_9_8_distilled,10,10,noise_0.8_block_14,pooled,3.7775897220197155e-05,1.7524045089605142e-05,128,1024,50,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_10/seed_102,artifacts/results/intphys2,seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_10/seed_102,seed_runs_intphys2_ltx2b_linear_mlp_intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_10,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_10__seed_102,pending,,"[""seed=102"",""split.seed=42"",""backbone.name=ltx_video"",""+backbone.kwargs.variant=ltx_2b_0_9_8_distilled"",""probe.name=linear"",""probe.layer=10"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=3.7775897220197155e-05"",""probe.weight_decay=1.7524045089605142e-05"",""probe.batch_size=128"",""probe.eval_batch_size=1024"",""probe.epochs=50"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_10/seed_102"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_10/seed_102"",""probe.wandb.group=seed_runs_intphys2_ltx2b_linear_mlp_intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_10"",""probe.wandb.name=intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_10__seed_102""]",results/verified_layerwise_probe_configs.csv,168,170,892bbb2cdc36da49,VERIFIED_FULL,"{""batch_size"":128,""depth_layer_id"":14,""early_stopping"":{""enabled"":false,""patience"":5},""epochs"":50,""eval_batch_size"":1024,""feature_view"":""pooled"",""layer"":10,""lr"":3.7775897220197155e-05,""slot"":10,""weight_decay"":1.7524045089605142e-05}",different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.8_block_14/train/optuna_summary.json
intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_14__seed_101,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_14,train_eval.probe.intphys2,IntPhys2,intphys2,ltx,LTX-Video,LTX-2B,Linear,linear,101,42,ltx_video,ltx_2b_0_9_8_distilled,14,14,noise_0.7_block_14,pooled,0.0067331317028666111,2.1525409933729087e-05,32,1024,500,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_14/seed_101,artifacts/results/intphys2,seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_14/seed_101,seed_runs_intphys2_ltx2b_linear_mlp_intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_14,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_14__seed_101,pending,,"[""seed=101"",""split.seed=42"",""backbone.name=ltx_video"",""+backbone.kwargs.variant=ltx_2b_0_9_8_distilled"",""probe.name=linear"",""probe.layer=14"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.0067331317028666111"",""probe.weight_decay=2.1525409933729087e-05"",""probe.batch_size=32"",""probe.eval_batch_size=1024"",""probe.epochs=500"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_14/seed_101"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_14/seed_101"",""probe.wandb.group=seed_runs_intphys2_ltx2b_linear_mlp_intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_14"",""probe.wandb.name=intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_14__seed_101""]",results/verified_layerwise_probe_configs.csv,169,171,26cd8c4d5ccfe510,VERIFIED_FULL,"{""batch_size"":32,""depth_layer_id"":14,""early_stopping"":{""enabled"":false,""patience"":5},""epochs"":500,""eval_batch_size"":1024,""feature_view"":""pooled"",""layer"":14,""lr"":0.006733131702866611,""slot"":14,""weight_decay"":2.1525409933729087e-05}",different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.7_block_14/train/optuna_summary.json
intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_14__seed_102,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_14,train_eval.probe.intphys2,IntPhys2,intphys2,ltx,LTX-Video,LTX-2B,Linear,linear,102,42,ltx_video,ltx_2b_0_9_8_distilled,14,14,noise_0.7_block_14,pooled,0.0067331317028666111,2.1525409933729087e-05,32,1024,500,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_14/seed_102,artifacts/results/intphys2,seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_14/seed_102,seed_runs_intphys2_ltx2b_linear_mlp_intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_14,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_14__seed_102,pending,,"[""seed=102"",""split.seed=42"",""backbone.name=ltx_video"",""+backbone.kwargs.variant=ltx_2b_0_9_8_distilled"",""probe.name=linear"",""probe.layer=14"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.0067331317028666111"",""probe.weight_decay=2.1525409933729087e-05"",""probe.batch_size=32"",""probe.eval_batch_size=1024"",""probe.epochs=500"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_14/seed_102"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_14/seed_102"",""probe.wandb.group=seed_runs_intphys2_ltx2b_linear_mlp_intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_14"",""probe.wandb.name=intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_14__seed_102""]",results/verified_layerwise_probe_configs.csv,169,171,26cd8c4d5ccfe510,VERIFIED_FULL,"{""batch_size"":32,""depth_layer_id"":14,""early_stopping"":{""enabled"":false,""patience"":5},""epochs"":500,""eval_batch_size"":1024,""feature_view"":""pooled"",""layer"":14,""lr"":0.006733131702866611,""slot"":14,""weight_decay"":2.1525409933729087e-05}",different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.7_block_14/train/optuna_summary.json
intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_18__seed_101,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_18,train_eval.probe.intphys2,IntPhys2,intphys2,ltx,LTX-Video,LTX-2B,Linear,linear,101,42,ltx_video,ltx_2b_0_9_8_distilled,18,18,noise_0.6_block_14,pooled,0.00023345864076016249,0.00051410966488057519,128,1024,1000,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_18/seed_101,artifacts/results/intphys2,seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_18/seed_101,seed_runs_intphys2_ltx2b_linear_mlp_intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_18,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_18__seed_101,pending,,"[""seed=101"",""split.seed=42"",""backbone.name=ltx_video"",""+backbone.kwargs.variant=ltx_2b_0_9_8_distilled"",""probe.name=linear"",""probe.layer=18"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.00023345864076016249"",""probe.weight_decay=0.00051410966488057519"",""probe.batch_size=128"",""probe.eval_batch_size=1024"",""probe.epochs=1000"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_18/seed_101"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_18/seed_101"",""probe.wandb.group=seed_runs_intphys2_ltx2b_linear_mlp_intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_18"",""probe.wandb.name=intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_18__seed_101""]",results/verified_layerwise_probe_configs.csv,170,172,2c4fc95a90e92b5d,VERIFIED_FULL,"{""batch_size"":128,""depth_layer_id"":14,""early_stopping"":{""enabled"":false,""patience"":5},""epochs"":1000,""eval_batch_size"":1024,""feature_view"":""pooled"",""layer"":18,""lr"":0.00023345864076016249,""slot"":18,""weight_decay"":0.0005141096648805752}",different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.6_block_14/train/optuna_summary.json
intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_18__seed_102,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_18,train_eval.probe.intphys2,IntPhys2,intphys2,ltx,LTX-Video,LTX-2B,Linear,linear,102,42,ltx_video,ltx_2b_0_9_8_distilled,18,18,noise_0.6_block_14,pooled,0.00023345864076016249,0.00051410966488057519,128,1024,1000,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_18/seed_102,artifacts/results/intphys2,seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_18/seed_102,seed_runs_intphys2_ltx2b_linear_mlp_intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_18,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_18__seed_102,pending,,"[""seed=102"",""split.seed=42"",""backbone.name=ltx_video"",""+backbone.kwargs.variant=ltx_2b_0_9_8_distilled"",""probe.name=linear"",""probe.layer=18"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.00023345864076016249"",""probe.weight_decay=0.00051410966488057519"",""probe.batch_size=128"",""probe.eval_batch_size=1024"",""probe.epochs=1000"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_18/seed_102"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_18/seed_102"",""probe.wandb.group=seed_runs_intphys2_ltx2b_linear_mlp_intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_18"",""probe.wandb.name=intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_18__seed_102""]",results/verified_layerwise_probe_configs.csv,170,172,2c4fc95a90e92b5d,VERIFIED_FULL,"{""batch_size"":128,""depth_layer_id"":14,""early_stopping"":{""enabled"":false,""patience"":5},""epochs"":1000,""eval_batch_size"":1024,""feature_view"":""pooled"",""layer"":18,""lr"":0.00023345864076016249,""slot"":18,""weight_decay"":0.0005141096648805752}",different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.6_block_14/train/optuna_summary.json
intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_22__seed_101,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_22,train_eval.probe.intphys2,IntPhys2,intphys2,ltx,LTX-Video,LTX-2B,Linear,linear,101,42,ltx_video,ltx_2b_0_9_8_distilled,22,22,noise_0.5_block_14,pooled,0.00023345864076016249,0.00051410966488057519,128,1024,1000,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_22/seed_101,artifacts/results/intphys2,seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_22/seed_101,seed_runs_intphys2_ltx2b_linear_mlp_intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_22,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_22__seed_101,pending,,"[""seed=101"",""split.seed=42"",""backbone.name=ltx_video"",""+backbone.kwargs.variant=ltx_2b_0_9_8_distilled"",""probe.name=linear"",""probe.layer=22"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.00023345864076016249"",""probe.weight_decay=0.00051410966488057519"",""probe.batch_size=128"",""probe.eval_batch_size=1024"",""probe.epochs=1000"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_22/seed_101"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_22/seed_101"",""probe.wandb.group=seed_runs_intphys2_ltx2b_linear_mlp_intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_22"",""probe.wandb.name=intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_22__seed_101""]",results/verified_layerwise_probe_configs.csv,171,173,a4cbe9a79b67a395,VERIFIED_FULL,"{""batch_size"":128,""depth_layer_id"":14,""early_stopping"":{""enabled"":false,""patience"":5},""epochs"":1000,""eval_batch_size"":1024,""feature_view"":""pooled"",""layer"":22,""lr"":0.00023345864076016249,""slot"":22,""weight_decay"":0.0005141096648805752}",different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.5_block_14/train/optuna_summary.json
intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_22__seed_102,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_22,train_eval.probe.intphys2,IntPhys2,intphys2,ltx,LTX-Video,LTX-2B,Linear,linear,102,42,ltx_video,ltx_2b_0_9_8_distilled,22,22,noise_0.5_block_14,pooled,0.00023345864076016249,0.00051410966488057519,128,1024,1000,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_22/seed_102,artifacts/results/intphys2,seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_22/seed_102,seed_runs_intphys2_ltx2b_linear_mlp_intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_22,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_22__seed_102,pending,,"[""seed=102"",""split.seed=42"",""backbone.name=ltx_video"",""+backbone.kwargs.variant=ltx_2b_0_9_8_distilled"",""probe.name=linear"",""probe.layer=22"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.00023345864076016249"",""probe.weight_decay=0.00051410966488057519"",""probe.batch_size=128"",""probe.eval_batch_size=1024"",""probe.epochs=1000"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_22/seed_102"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_intphys2_ltx2b_linear_mlp/intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_22/seed_102"",""probe.wandb.group=seed_runs_intphys2_ltx2b_linear_mlp_intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_22"",""probe.wandb.name=intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_22__seed_102""]",results/verified_layerwise_probe_configs.csv,171,173,a4cbe9a79b67a395,VERIFIED_FULL,"{""batch_size"":128,""depth_layer_id"":14,""early_stopping"":{""enabled"":false,""patience"":5},""epochs"":1000,""eval_batch_size"":1024,""feature_view"":""pooled"",""layer"":22,""lr"":0.00023345864076016249,""slot"":22,""weight_decay"":0.0005141096648805752}",different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.5_block_14/train/optuna_summary.json
