run_id,config_id,run_command,dataset,dataset_hydra,experiment,model,backbone,probe,probe_hydra,seed,original_seed,backbone_name,backbone_variant,layer,selected_slot,layer_label,feature_view,lr,weight_decay,batch_size,eval_batch_size,epochs,early_stopping_enabled,early_stopping_patience,mlp_hidden_dims,mlp_dropout,temporal_num_heads,temporal_num_self_attn_blocks,temporal_mlp_ratio,temporal_dropout,probe_device,probe_output_dir,probe_output_subdir,eval_output_dir,eval_output_subdir,wandb_group,wandb_name,status,blocked_reason,hydra_overrides_json,source_csv_path,source_csv_row_index,source_csv_line_number,source_row_sha256,source_config_status,source_config_json,source_evidence_path
intphys2__ltx_video__linear__slot_14__seed_102,intphys2__ltx_video__linear__slot_14,train_eval.probe.intphys2,IntPhys2,intphys2,ltx,LTX-Video,LTX-13B,Linear,linear,102,42,ltx_video,ltxv_13b_0_9_8_distilled,14,14,noise_0.7_block_24,pooled,0.007180892821067769,1.051368030362245e-08,64,1024,100,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_14/seed_102,artifacts/results/intphys2,seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_14/seed_102,seed_runs_intphys2_ltx13b_linear_mlp_intphys2__ltx_video__linear__slot_14,intphys2__ltx_video__linear__slot_14__seed_102,pending,,"[""seed=102"",""split.seed=42"",""backbone.name=ltx_video"",""+backbone.kwargs.variant=ltxv_13b_0_9_8_distilled"",""probe.name=linear"",""probe.layer=14"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.007180892821067769"",""probe.weight_decay=1.051368030362245e-08"",""probe.batch_size=64"",""probe.eval_batch_size=1024"",""probe.epochs=100"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_14/seed_102"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_14/seed_102"",""probe.wandb.group=seed_runs_intphys2_ltx13b_linear_mlp_intphys2__ltx_video__linear__slot_14"",""probe.wandb.name=intphys2__ltx_video__linear__slot_14__seed_102""]",results/verified_layerwise_probe_configs.csv,253,255,d4401da55e10a230,VERIFIED_FULL,"{""batch_size"":64,""depth_layer_id"":24,""early_stopping"":{""enabled"":true,""patience"":5},""epochs"":100,""feature_view"":""pooled"",""layer"":14,""lr"":0.007180892821067769,""slot"":14,""weight_decay"":1.051368030362245e-08}",output/training/intphys2/linear/intphys2_ltx_linear_layers_22572277.out
intphys2__ltx_video__linear__slot_15__seed_101,intphys2__ltx_video__linear__slot_15,train_eval.probe.intphys2,IntPhys2,intphys2,ltx,LTX-Video,LTX-13B,Linear,linear,101,42,ltx_video,ltxv_13b_0_9_8_distilled,15,15,noise_0.7_block_36,pooled,0.004400592956561875,5.2213801672492465e-05,64,1024,20,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_15/seed_101,artifacts/results/intphys2,seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_15/seed_101,seed_runs_intphys2_ltx13b_linear_mlp_intphys2__ltx_video__linear__slot_15,intphys2__ltx_video__linear__slot_15__seed_101,pending,,"[""seed=101"",""split.seed=42"",""backbone.name=ltx_video"",""+backbone.kwargs.variant=ltxv_13b_0_9_8_distilled"",""probe.name=linear"",""probe.layer=15"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.004400592956561875"",""probe.weight_decay=5.2213801672492465e-05"",""probe.batch_size=64"",""probe.eval_batch_size=1024"",""probe.epochs=20"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_15/seed_101"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_15/seed_101"",""probe.wandb.group=seed_runs_intphys2_ltx13b_linear_mlp_intphys2__ltx_video__linear__slot_15"",""probe.wandb.name=intphys2__ltx_video__linear__slot_15__seed_101""]",results/verified_layerwise_probe_configs.csv,254,256,afdbd169d0acc03d,VERIFIED_FULL,"{""batch_size"":64,""depth_layer_id"":36,""early_stopping"":{""enabled"":true,""patience"":5},""epochs"":20,""feature_view"":""pooled"",""layer"":15,""lr"":0.004400592956561875,""slot"":15,""weight_decay"":5.2213801672492465e-05}",output/training/intphys2/linear/intphys2_ltx_linear_layers_22572277.out
intphys2__ltx_video__linear__slot_15__seed_102,intphys2__ltx_video__linear__slot_15,train_eval.probe.intphys2,IntPhys2,intphys2,ltx,LTX-Video,LTX-13B,Linear,linear,102,42,ltx_video,ltxv_13b_0_9_8_distilled,15,15,noise_0.7_block_36,pooled,0.004400592956561875,5.2213801672492465e-05,64,1024,20,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_15/seed_102,artifacts/results/intphys2,seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_15/seed_102,seed_runs_intphys2_ltx13b_linear_mlp_intphys2__ltx_video__linear__slot_15,intphys2__ltx_video__linear__slot_15__seed_102,pending,,"[""seed=102"",""split.seed=42"",""backbone.name=ltx_video"",""+backbone.kwargs.variant=ltxv_13b_0_9_8_distilled"",""probe.name=linear"",""probe.layer=15"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.004400592956561875"",""probe.weight_decay=5.2213801672492465e-05"",""probe.batch_size=64"",""probe.eval_batch_size=1024"",""probe.epochs=20"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_15/seed_102"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_15/seed_102"",""probe.wandb.group=seed_runs_intphys2_ltx13b_linear_mlp_intphys2__ltx_video__linear__slot_15"",""probe.wandb.name=intphys2__ltx_video__linear__slot_15__seed_102""]",results/verified_layerwise_probe_configs.csv,254,256,afdbd169d0acc03d,VERIFIED_FULL,"{""batch_size"":64,""depth_layer_id"":36,""early_stopping"":{""enabled"":true,""patience"":5},""epochs"":20,""feature_view"":""pooled"",""layer"":15,""lr"":0.004400592956561875,""slot"":15,""weight_decay"":5.2213801672492465e-05}",output/training/intphys2/linear/intphys2_ltx_linear_layers_22572277.out
intphys2__ltx_video__linear__slot_16__seed_101,intphys2__ltx_video__linear__slot_16,train_eval.probe.intphys2,IntPhys2,intphys2,ltx,LTX-Video,LTX-13B,Linear,linear,101,42,ltx_video,ltxv_13b_0_9_8_distilled,16,16,noise_0.7_block_48,pooled,0.00019762189340280086,5.589524205217922e-07,32,1024,50,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_16/seed_101,artifacts/results/intphys2,seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_16/seed_101,seed_runs_intphys2_ltx13b_linear_mlp_intphys2__ltx_video__linear__slot_16,intphys2__ltx_video__linear__slot_16__seed_101,pending,,"[""seed=101"",""split.seed=42"",""backbone.name=ltx_video"",""+backbone.kwargs.variant=ltxv_13b_0_9_8_distilled"",""probe.name=linear"",""probe.layer=16"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.00019762189340280086"",""probe.weight_decay=5.589524205217922e-07"",""probe.batch_size=32"",""probe.eval_batch_size=1024"",""probe.epochs=50"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_16/seed_101"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_16/seed_101"",""probe.wandb.group=seed_runs_intphys2_ltx13b_linear_mlp_intphys2__ltx_video__linear__slot_16"",""probe.wandb.name=intphys2__ltx_video__linear__slot_16__seed_101""]",results/verified_layerwise_probe_configs.csv,255,257,57c81e248a39356d,VERIFIED_FULL,"{""batch_size"":32,""depth_layer_id"":48,""early_stopping"":{""enabled"":true,""patience"":5},""epochs"":50,""feature_view"":""pooled"",""layer"":16,""lr"":0.00019762189340280086,""slot"":16,""weight_decay"":5.589524205217922e-07}",output/training/intphys2/linear/intphys2_ltx_linear_layers_22572277.out
intphys2__ltx_video__linear__slot_16__seed_102,intphys2__ltx_video__linear__slot_16,train_eval.probe.intphys2,IntPhys2,intphys2,ltx,LTX-Video,LTX-13B,Linear,linear,102,42,ltx_video,ltxv_13b_0_9_8_distilled,16,16,noise_0.7_block_48,pooled,0.00019762189340280086,5.589524205217922e-07,32,1024,50,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_16/seed_102,artifacts/results/intphys2,seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_16/seed_102,seed_runs_intphys2_ltx13b_linear_mlp_intphys2__ltx_video__linear__slot_16,intphys2__ltx_video__linear__slot_16__seed_102,pending,,"[""seed=102"",""split.seed=42"",""backbone.name=ltx_video"",""+backbone.kwargs.variant=ltxv_13b_0_9_8_distilled"",""probe.name=linear"",""probe.layer=16"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.00019762189340280086"",""probe.weight_decay=5.589524205217922e-07"",""probe.batch_size=32"",""probe.eval_batch_size=1024"",""probe.epochs=50"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_16/seed_102"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_16/seed_102"",""probe.wandb.group=seed_runs_intphys2_ltx13b_linear_mlp_intphys2__ltx_video__linear__slot_16"",""probe.wandb.name=intphys2__ltx_video__linear__slot_16__seed_102""]",results/verified_layerwise_probe_configs.csv,255,257,57c81e248a39356d,VERIFIED_FULL,"{""batch_size"":32,""depth_layer_id"":48,""early_stopping"":{""enabled"":true,""patience"":5},""epochs"":50,""feature_view"":""pooled"",""layer"":16,""lr"":0.00019762189340280086,""slot"":16,""weight_decay"":5.589524205217922e-07}",output/training/intphys2/linear/intphys2_ltx_linear_layers_22572277.out
intphys2__ltx_video__linear__slot_17__seed_101,intphys2__ltx_video__linear__slot_17,train_eval.probe.intphys2,IntPhys2,intphys2,ltx,LTX-Video,LTX-13B,Linear,linear,101,42,ltx_video,ltxv_13b_0_9_8_distilled,17,17,noise_0.6_block_12,pooled,0.00011756010900231849,4.848496183873288e-07,128,1024,20,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_17/seed_101,artifacts/results/intphys2,seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_17/seed_101,seed_runs_intphys2_ltx13b_linear_mlp_intphys2__ltx_video__linear__slot_17,intphys2__ltx_video__linear__slot_17__seed_101,pending,,"[""seed=101"",""split.seed=42"",""backbone.name=ltx_video"",""+backbone.kwargs.variant=ltxv_13b_0_9_8_distilled"",""probe.name=linear"",""probe.layer=17"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.00011756010900231849"",""probe.weight_decay=4.848496183873288e-07"",""probe.batch_size=128"",""probe.eval_batch_size=1024"",""probe.epochs=20"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_17/seed_101"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_17/seed_101"",""probe.wandb.group=seed_runs_intphys2_ltx13b_linear_mlp_intphys2__ltx_video__linear__slot_17"",""probe.wandb.name=intphys2__ltx_video__linear__slot_17__seed_101""]",results/verified_layerwise_probe_configs.csv,256,258,d0fa5a7811559d15,VERIFIED_FULL,"{""batch_size"":128,""depth_layer_id"":12,""early_stopping"":{""enabled"":true,""patience"":5},""epochs"":20,""feature_view"":""pooled"",""layer"":17,""lr"":0.00011756010900231849,""slot"":17,""weight_decay"":4.848496183873288e-07}",output/training/intphys2/linear/intphys2_ltx_linear_layers_22572277.out
intphys2__ltx_video__linear__slot_17__seed_102,intphys2__ltx_video__linear__slot_17,train_eval.probe.intphys2,IntPhys2,intphys2,ltx,LTX-Video,LTX-13B,Linear,linear,102,42,ltx_video,ltxv_13b_0_9_8_distilled,17,17,noise_0.6_block_12,pooled,0.00011756010900231849,4.848496183873288e-07,128,1024,20,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_17/seed_102,artifacts/results/intphys2,seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_17/seed_102,seed_runs_intphys2_ltx13b_linear_mlp_intphys2__ltx_video__linear__slot_17,intphys2__ltx_video__linear__slot_17__seed_102,pending,,"[""seed=102"",""split.seed=42"",""backbone.name=ltx_video"",""+backbone.kwargs.variant=ltxv_13b_0_9_8_distilled"",""probe.name=linear"",""probe.layer=17"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.00011756010900231849"",""probe.weight_decay=4.848496183873288e-07"",""probe.batch_size=128"",""probe.eval_batch_size=1024"",""probe.epochs=20"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_17/seed_102"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_17/seed_102"",""probe.wandb.group=seed_runs_intphys2_ltx13b_linear_mlp_intphys2__ltx_video__linear__slot_17"",""probe.wandb.name=intphys2__ltx_video__linear__slot_17__seed_102""]",results/verified_layerwise_probe_configs.csv,256,258,d0fa5a7811559d15,VERIFIED_FULL,"{""batch_size"":128,""depth_layer_id"":12,""early_stopping"":{""enabled"":true,""patience"":5},""epochs"":20,""feature_view"":""pooled"",""layer"":17,""lr"":0.00011756010900231849,""slot"":17,""weight_decay"":4.848496183873288e-07}",output/training/intphys2/linear/intphys2_ltx_linear_layers_22572277.out
intphys2__ltx_video__linear__slot_18__seed_101,intphys2__ltx_video__linear__slot_18,train_eval.probe.intphys2,IntPhys2,intphys2,ltx,LTX-Video,LTX-13B,Linear,linear,101,42,ltx_video,ltxv_13b_0_9_8_distilled,18,18,noise_0.6_block_24,pooled,0.001331121608073689,1.328944872286916e-08,32,1024,100,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_18/seed_101,artifacts/results/intphys2,seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_18/seed_101,seed_runs_intphys2_ltx13b_linear_mlp_intphys2__ltx_video__linear__slot_18,intphys2__ltx_video__linear__slot_18__seed_101,pending,,"[""seed=101"",""split.seed=42"",""backbone.name=ltx_video"",""+backbone.kwargs.variant=ltxv_13b_0_9_8_distilled"",""probe.name=linear"",""probe.layer=18"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.001331121608073689"",""probe.weight_decay=1.328944872286916e-08"",""probe.batch_size=32"",""probe.eval_batch_size=1024"",""probe.epochs=100"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_18/seed_101"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_18/seed_101"",""probe.wandb.group=seed_runs_intphys2_ltx13b_linear_mlp_intphys2__ltx_video__linear__slot_18"",""probe.wandb.name=intphys2__ltx_video__linear__slot_18__seed_101""]",results/verified_layerwise_probe_configs.csv,257,259,e826ddafb1164cd1,VERIFIED_FULL,"{""batch_size"":32,""depth_layer_id"":24,""early_stopping"":{""enabled"":true,""patience"":5},""epochs"":100,""feature_view"":""pooled"",""layer"":18,""lr"":0.001331121608073689,""slot"":18,""weight_decay"":1.328944872286916e-08}",output/training/intphys2/linear/intphys2_ltx_linear_layers_22572277.out
intphys2__ltx_video__linear__slot_18__seed_102,intphys2__ltx_video__linear__slot_18,train_eval.probe.intphys2,IntPhys2,intphys2,ltx,LTX-Video,LTX-13B,Linear,linear,102,42,ltx_video,ltxv_13b_0_9_8_distilled,18,18,noise_0.6_block_24,pooled,0.001331121608073689,1.328944872286916e-08,32,1024,100,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_18/seed_102,artifacts/results/intphys2,seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_18/seed_102,seed_runs_intphys2_ltx13b_linear_mlp_intphys2__ltx_video__linear__slot_18,intphys2__ltx_video__linear__slot_18__seed_102,pending,,"[""seed=102"",""split.seed=42"",""backbone.name=ltx_video"",""+backbone.kwargs.variant=ltxv_13b_0_9_8_distilled"",""probe.name=linear"",""probe.layer=18"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.001331121608073689"",""probe.weight_decay=1.328944872286916e-08"",""probe.batch_size=32"",""probe.eval_batch_size=1024"",""probe.epochs=100"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_18/seed_102"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_18/seed_102"",""probe.wandb.group=seed_runs_intphys2_ltx13b_linear_mlp_intphys2__ltx_video__linear__slot_18"",""probe.wandb.name=intphys2__ltx_video__linear__slot_18__seed_102""]",results/verified_layerwise_probe_configs.csv,257,259,e826ddafb1164cd1,VERIFIED_FULL,"{""batch_size"":32,""depth_layer_id"":24,""early_stopping"":{""enabled"":true,""patience"":5},""epochs"":100,""feature_view"":""pooled"",""layer"":18,""lr"":0.001331121608073689,""slot"":18,""weight_decay"":1.328944872286916e-08}",output/training/intphys2/linear/intphys2_ltx_linear_layers_22572277.out
intphys2__ltx_video__linear__slot_19__seed_101,intphys2__ltx_video__linear__slot_19,train_eval.probe.intphys2,IntPhys2,intphys2,ltx,LTX-Video,LTX-13B,Linear,linear,101,42,ltx_video,ltxv_13b_0_9_8_distilled,19,19,noise_0.6_block_36,pooled,0.0003489018845491386,3.5849855803404713e-05,64,1024,50,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_19/seed_101,artifacts/results/intphys2,seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_19/seed_101,seed_runs_intphys2_ltx13b_linear_mlp_intphys2__ltx_video__linear__slot_19,intphys2__ltx_video__linear__slot_19__seed_101,pending,,"[""seed=101"",""split.seed=42"",""backbone.name=ltx_video"",""+backbone.kwargs.variant=ltxv_13b_0_9_8_distilled"",""probe.name=linear"",""probe.layer=19"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.0003489018845491386"",""probe.weight_decay=3.5849855803404713e-05"",""probe.batch_size=64"",""probe.eval_batch_size=1024"",""probe.epochs=50"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_19/seed_101"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_19/seed_101"",""probe.wandb.group=seed_runs_intphys2_ltx13b_linear_mlp_intphys2__ltx_video__linear__slot_19"",""probe.wandb.name=intphys2__ltx_video__linear__slot_19__seed_101""]",results/verified_layerwise_probe_configs.csv,258,260,c4fa0d021e0a08c2,VERIFIED_FULL,"{""batch_size"":64,""depth_layer_id"":36,""early_stopping"":{""enabled"":true,""patience"":5},""epochs"":50,""feature_view"":""pooled"",""layer"":19,""lr"":0.0003489018845491386,""slot"":19,""weight_decay"":3.5849855803404713e-05}",output/training/intphys2/linear/intphys2_ltx_linear_layers_22572277.out
intphys2__ltx_video__linear__slot_19__seed_102,intphys2__ltx_video__linear__slot_19,train_eval.probe.intphys2,IntPhys2,intphys2,ltx,LTX-Video,LTX-13B,Linear,linear,102,42,ltx_video,ltxv_13b_0_9_8_distilled,19,19,noise_0.6_block_36,pooled,0.0003489018845491386,3.5849855803404713e-05,64,1024,50,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_19/seed_102,artifacts/results/intphys2,seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_19/seed_102,seed_runs_intphys2_ltx13b_linear_mlp_intphys2__ltx_video__linear__slot_19,intphys2__ltx_video__linear__slot_19__seed_102,pending,,"[""seed=102"",""split.seed=42"",""backbone.name=ltx_video"",""+backbone.kwargs.variant=ltxv_13b_0_9_8_distilled"",""probe.name=linear"",""probe.layer=19"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.0003489018845491386"",""probe.weight_decay=3.5849855803404713e-05"",""probe.batch_size=64"",""probe.eval_batch_size=1024"",""probe.epochs=50"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_19/seed_102"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_19/seed_102"",""probe.wandb.group=seed_runs_intphys2_ltx13b_linear_mlp_intphys2__ltx_video__linear__slot_19"",""probe.wandb.name=intphys2__ltx_video__linear__slot_19__seed_102""]",results/verified_layerwise_probe_configs.csv,258,260,c4fa0d021e0a08c2,VERIFIED_FULL,"{""batch_size"":64,""depth_layer_id"":36,""early_stopping"":{""enabled"":true,""patience"":5},""epochs"":50,""feature_view"":""pooled"",""layer"":19,""lr"":0.0003489018845491386,""slot"":19,""weight_decay"":3.5849855803404713e-05}",output/training/intphys2/linear/intphys2_ltx_linear_layers_22572277.out
intphys2__ltx_video__linear__slot_20__seed_101,intphys2__ltx_video__linear__slot_20,train_eval.probe.intphys2,IntPhys2,intphys2,ltx,LTX-Video,LTX-13B,Linear,linear,101,42,ltx_video,ltxv_13b_0_9_8_distilled,20,20,noise_0.6_block_48,pooled,0.00011756010900231849,4.848496183873288e-07,128,1024,20,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_20/seed_101,artifacts/results/intphys2,seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_20/seed_101,seed_runs_intphys2_ltx13b_linear_mlp_intphys2__ltx_video__linear__slot_20,intphys2__ltx_video__linear__slot_20__seed_101,pending,,"[""seed=101"",""split.seed=42"",""backbone.name=ltx_video"",""+backbone.kwargs.variant=ltxv_13b_0_9_8_distilled"",""probe.name=linear"",""probe.layer=20"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.00011756010900231849"",""probe.weight_decay=4.848496183873288e-07"",""probe.batch_size=128"",""probe.eval_batch_size=1024"",""probe.epochs=20"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_20/seed_101"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_intphys2_ltx13b_linear_mlp/intphys2__ltx_video__linear__slot_20/seed_101"",""probe.wandb.group=seed_runs_intphys2_ltx13b_linear_mlp_intphys2__ltx_video__linear__slot_20"",""probe.wandb.name=intphys2__ltx_video__linear__slot_20__seed_101""]",results/verified_layerwise_probe_configs.csv,259,261,35207b3869f1adb3,VERIFIED_FULL,"{""batch_size"":128,""depth_layer_id"":48,""early_stopping"":{""enabled"":true,""patience"":5},""epochs"":20,""feature_view"":""pooled"",""layer"":20,""lr"":0.00011756010900231849,""slot"":20,""weight_decay"":4.848496183873288e-07}",output/training/intphys2/linear/intphys2_ltx_linear_layers_22572277.out
