run_id,config_id,run_command,dataset,dataset_hydra,experiment,model,backbone,probe,probe_hydra,seed,original_seed,backbone_name,backbone_variant,layer,selected_slot,layer_label,feature_view,lr,weight_decay,batch_size,eval_batch_size,epochs,early_stopping_enabled,early_stopping_patience,mlp_hidden_dims,mlp_dropout,temporal_num_heads,temporal_num_self_attn_blocks,temporal_mlp_ratio,temporal_dropout,probe_device,probe_output_dir,probe_output_subdir,eval_output_dir,eval_output_subdir,wandb_group,wandb_name,status,blocked_reason,hydra_overrides_json,source_csv_path,source_csv_row_index,source_csv_line_number,source_row_sha256,source_config_status,source_config_json,source_evidence_path
mvp__videomae__temporal_attn__layer_8__seed_101,mvp__videomae__temporal_attn__layer_8,train_eval.probe.mvp,MVP,mvp,main,VideoMAE,ViT-H/16,Attentive,temporal_attn,101,42,videomae,vit_huge_16_224,8,,Layer 0.25,tokens,1e-05,0.01,2,2,30,false,5,,,16,1,2.0,0.2,cuda,artifacts/probes/mvp,seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae__temporal_attn__layer_8/seed_101,artifacts/results/mvp,seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae__temporal_attn__layer_8/seed_101,seed_runs_layerwise_main_attentive_mvp_v1_mvp__videomae__temporal_attn__layer_8,mvp__videomae__temporal_attn__layer_8__seed_101,pending,,"[""seed=101"",""split.seed=42"",""backbone.name=videomae"",""+backbone.kwargs.variant=vit_huge_16_224"",""probe.name=temporal_attn"",""probe.layer=8"",""probe.layers=[]"",""probe.feature_view=tokens"",""probe.device=cuda"",""probe.lr=1e-05"",""probe.weight_decay=0.01"",""probe.batch_size=2"",""probe.eval_batch_size=2"",""probe.epochs=30"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/mvp"",""probe.output_subdir=seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae__temporal_attn__layer_8/seed_101"",""probe.eval_output_dir=artifacts/results/mvp"",""probe.eval_output_subdir=seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae__temporal_attn__layer_8/seed_101"",""probe.wandb.group=seed_runs_layerwise_main_attentive_mvp_v1_mvp__videomae__temporal_attn__layer_8"",""probe.wandb.name=mvp__videomae__temporal_attn__layer_8__seed_101"",""probe.temporal_attn.num_heads=16"",""probe.temporal_attn.num_self_attn_blocks=1"",""probe.temporal_attn.mlp_ratio=2.0"",""probe.temporal_attn.dropout=0.2"",""feature_cache.include_tokens=true""]",results/verified_layerwise_probe_configs.csv,441,443,5371f026338291a6,VERIFIED_FULL,"{""batch_size"":2,""dropout"":0.2,""early_stopping"":{""enabled"":true,""patience"":5},""embed_dim"":null,""epochs"":30,""eval_batch_size"":2,""feature_view"":""tokens"",""layer"":8,""lr"":1e-05,""mlp_ratio"":2.0,""num_heads"":16,""num_self_attn_blocks"":1,""slot"":null,""weight_decay"":0.01}",
mvp__videomae__temporal_attn__layer_8__seed_102,mvp__videomae__temporal_attn__layer_8,train_eval.probe.mvp,MVP,mvp,main,VideoMAE,ViT-H/16,Attentive,temporal_attn,102,42,videomae,vit_huge_16_224,8,,Layer 0.25,tokens,1e-05,0.01,2,2,30,false,5,,,16,1,2.0,0.2,cuda,artifacts/probes/mvp,seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae__temporal_attn__layer_8/seed_102,artifacts/results/mvp,seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae__temporal_attn__layer_8/seed_102,seed_runs_layerwise_main_attentive_mvp_v1_mvp__videomae__temporal_attn__layer_8,mvp__videomae__temporal_attn__layer_8__seed_102,pending,,"[""seed=102"",""split.seed=42"",""backbone.name=videomae"",""+backbone.kwargs.variant=vit_huge_16_224"",""probe.name=temporal_attn"",""probe.layer=8"",""probe.layers=[]"",""probe.feature_view=tokens"",""probe.device=cuda"",""probe.lr=1e-05"",""probe.weight_decay=0.01"",""probe.batch_size=2"",""probe.eval_batch_size=2"",""probe.epochs=30"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/mvp"",""probe.output_subdir=seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae__temporal_attn__layer_8/seed_102"",""probe.eval_output_dir=artifacts/results/mvp"",""probe.eval_output_subdir=seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae__temporal_attn__layer_8/seed_102"",""probe.wandb.group=seed_runs_layerwise_main_attentive_mvp_v1_mvp__videomae__temporal_attn__layer_8"",""probe.wandb.name=mvp__videomae__temporal_attn__layer_8__seed_102"",""probe.temporal_attn.num_heads=16"",""probe.temporal_attn.num_self_attn_blocks=1"",""probe.temporal_attn.mlp_ratio=2.0"",""probe.temporal_attn.dropout=0.2"",""feature_cache.include_tokens=true""]",results/verified_layerwise_probe_configs.csv,441,443,5371f026338291a6,VERIFIED_FULL,"{""batch_size"":2,""dropout"":0.2,""early_stopping"":{""enabled"":true,""patience"":5},""embed_dim"":null,""epochs"":30,""eval_batch_size"":2,""feature_view"":""tokens"",""layer"":8,""lr"":1e-05,""mlp_ratio"":2.0,""num_heads"":16,""num_self_attn_blocks"":1,""slot"":null,""weight_decay"":0.01}",
mvp__videomae__temporal_attn__layer_16__seed_101,mvp__videomae__temporal_attn__layer_16,train_eval.probe.mvp,MVP,mvp,main,VideoMAE,ViT-H/16,Attentive,temporal_attn,101,42,videomae,vit_huge_16_224,16,,Layer 0.5,tokens,1e-05,0.01,2,2,30,false,5,,,16,1,2.0,0.2,cuda,artifacts/probes/mvp,seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae__temporal_attn__layer_16/seed_101,artifacts/results/mvp,seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae__temporal_attn__layer_16/seed_101,seed_runs_layerwise_main_attentive_mvp_v1_mvp__videomae__temporal_attn__layer_16,mvp__videomae__temporal_attn__layer_16__seed_101,pending,,"[""seed=101"",""split.seed=42"",""backbone.name=videomae"",""+backbone.kwargs.variant=vit_huge_16_224"",""probe.name=temporal_attn"",""probe.layer=16"",""probe.layers=[]"",""probe.feature_view=tokens"",""probe.device=cuda"",""probe.lr=1e-05"",""probe.weight_decay=0.01"",""probe.batch_size=2"",""probe.eval_batch_size=2"",""probe.epochs=30"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/mvp"",""probe.output_subdir=seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae__temporal_attn__layer_16/seed_101"",""probe.eval_output_dir=artifacts/results/mvp"",""probe.eval_output_subdir=seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae__temporal_attn__layer_16/seed_101"",""probe.wandb.group=seed_runs_layerwise_main_attentive_mvp_v1_mvp__videomae__temporal_attn__layer_16"",""probe.wandb.name=mvp__videomae__temporal_attn__layer_16__seed_101"",""probe.temporal_attn.num_heads=16"",""probe.temporal_attn.num_self_attn_blocks=1"",""probe.temporal_attn.mlp_ratio=2.0"",""probe.temporal_attn.dropout=0.2"",""feature_cache.include_tokens=true""]",results/verified_layerwise_probe_configs.csv,442,444,8d67e04b35216a41,VERIFIED_FULL,"{""batch_size"":2,""dropout"":0.2,""early_stopping"":{""enabled"":true,""patience"":5},""embed_dim"":null,""epochs"":30,""eval_batch_size"":2,""feature_view"":""tokens"",""layer"":16,""lr"":1e-05,""mlp_ratio"":2.0,""num_heads"":16,""num_self_attn_blocks"":1,""slot"":null,""weight_decay"":0.01}",
mvp__videomae__temporal_attn__layer_16__seed_102,mvp__videomae__temporal_attn__layer_16,train_eval.probe.mvp,MVP,mvp,main,VideoMAE,ViT-H/16,Attentive,temporal_attn,102,42,videomae,vit_huge_16_224,16,,Layer 0.5,tokens,1e-05,0.01,2,2,30,false,5,,,16,1,2.0,0.2,cuda,artifacts/probes/mvp,seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae__temporal_attn__layer_16/seed_102,artifacts/results/mvp,seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae__temporal_attn__layer_16/seed_102,seed_runs_layerwise_main_attentive_mvp_v1_mvp__videomae__temporal_attn__layer_16,mvp__videomae__temporal_attn__layer_16__seed_102,pending,,"[""seed=102"",""split.seed=42"",""backbone.name=videomae"",""+backbone.kwargs.variant=vit_huge_16_224"",""probe.name=temporal_attn"",""probe.layer=16"",""probe.layers=[]"",""probe.feature_view=tokens"",""probe.device=cuda"",""probe.lr=1e-05"",""probe.weight_decay=0.01"",""probe.batch_size=2"",""probe.eval_batch_size=2"",""probe.epochs=30"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/mvp"",""probe.output_subdir=seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae__temporal_attn__layer_16/seed_102"",""probe.eval_output_dir=artifacts/results/mvp"",""probe.eval_output_subdir=seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae__temporal_attn__layer_16/seed_102"",""probe.wandb.group=seed_runs_layerwise_main_attentive_mvp_v1_mvp__videomae__temporal_attn__layer_16"",""probe.wandb.name=mvp__videomae__temporal_attn__layer_16__seed_102"",""probe.temporal_attn.num_heads=16"",""probe.temporal_attn.num_self_attn_blocks=1"",""probe.temporal_attn.mlp_ratio=2.0"",""probe.temporal_attn.dropout=0.2"",""feature_cache.include_tokens=true""]",results/verified_layerwise_probe_configs.csv,442,444,8d67e04b35216a41,VERIFIED_FULL,"{""batch_size"":2,""dropout"":0.2,""early_stopping"":{""enabled"":true,""patience"":5},""embed_dim"":null,""epochs"":30,""eval_batch_size"":2,""feature_view"":""tokens"",""layer"":16,""lr"":1e-05,""mlp_ratio"":2.0,""num_heads"":16,""num_self_attn_blocks"":1,""slot"":null,""weight_decay"":0.01}",
mvp__videomae__temporal_attn__layer_24__seed_101,mvp__videomae__temporal_attn__layer_24,train_eval.probe.mvp,MVP,mvp,main,VideoMAE,ViT-H/16,Attentive,temporal_attn,101,42,videomae,vit_huge_16_224,24,,Layer 0.75,tokens,1e-05,0.01,2,2,30,false,5,,,16,1,2.0,0.2,cuda,artifacts/probes/mvp,seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae__temporal_attn__layer_24/seed_101,artifacts/results/mvp,seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae__temporal_attn__layer_24/seed_101,seed_runs_layerwise_main_attentive_mvp_v1_mvp__videomae__temporal_attn__layer_24,mvp__videomae__temporal_attn__layer_24__seed_101,pending,,"[""seed=101"",""split.seed=42"",""backbone.name=videomae"",""+backbone.kwargs.variant=vit_huge_16_224"",""probe.name=temporal_attn"",""probe.layer=24"",""probe.layers=[]"",""probe.feature_view=tokens"",""probe.device=cuda"",""probe.lr=1e-05"",""probe.weight_decay=0.01"",""probe.batch_size=2"",""probe.eval_batch_size=2"",""probe.epochs=30"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/mvp"",""probe.output_subdir=seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae__temporal_attn__layer_24/seed_101"",""probe.eval_output_dir=artifacts/results/mvp"",""probe.eval_output_subdir=seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae__temporal_attn__layer_24/seed_101"",""probe.wandb.group=seed_runs_layerwise_main_attentive_mvp_v1_mvp__videomae__temporal_attn__layer_24"",""probe.wandb.name=mvp__videomae__temporal_attn__layer_24__seed_101"",""probe.temporal_attn.num_heads=16"",""probe.temporal_attn.num_self_attn_blocks=1"",""probe.temporal_attn.mlp_ratio=2.0"",""probe.temporal_attn.dropout=0.2"",""feature_cache.include_tokens=true""]",results/verified_layerwise_probe_configs.csv,443,445,08c4701400d63a07,VERIFIED_FULL,"{""batch_size"":2,""dropout"":0.2,""early_stopping"":{""enabled"":true,""patience"":5},""embed_dim"":null,""epochs"":30,""eval_batch_size"":2,""feature_view"":""tokens"",""layer"":24,""lr"":1e-05,""mlp_ratio"":2.0,""num_heads"":16,""num_self_attn_blocks"":1,""slot"":null,""weight_decay"":0.01}",
mvp__videomae__temporal_attn__layer_24__seed_102,mvp__videomae__temporal_attn__layer_24,train_eval.probe.mvp,MVP,mvp,main,VideoMAE,ViT-H/16,Attentive,temporal_attn,102,42,videomae,vit_huge_16_224,24,,Layer 0.75,tokens,1e-05,0.01,2,2,30,false,5,,,16,1,2.0,0.2,cuda,artifacts/probes/mvp,seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae__temporal_attn__layer_24/seed_102,artifacts/results/mvp,seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae__temporal_attn__layer_24/seed_102,seed_runs_layerwise_main_attentive_mvp_v1_mvp__videomae__temporal_attn__layer_24,mvp__videomae__temporal_attn__layer_24__seed_102,pending,,"[""seed=102"",""split.seed=42"",""backbone.name=videomae"",""+backbone.kwargs.variant=vit_huge_16_224"",""probe.name=temporal_attn"",""probe.layer=24"",""probe.layers=[]"",""probe.feature_view=tokens"",""probe.device=cuda"",""probe.lr=1e-05"",""probe.weight_decay=0.01"",""probe.batch_size=2"",""probe.eval_batch_size=2"",""probe.epochs=30"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/mvp"",""probe.output_subdir=seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae__temporal_attn__layer_24/seed_102"",""probe.eval_output_dir=artifacts/results/mvp"",""probe.eval_output_subdir=seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae__temporal_attn__layer_24/seed_102"",""probe.wandb.group=seed_runs_layerwise_main_attentive_mvp_v1_mvp__videomae__temporal_attn__layer_24"",""probe.wandb.name=mvp__videomae__temporal_attn__layer_24__seed_102"",""probe.temporal_attn.num_heads=16"",""probe.temporal_attn.num_self_attn_blocks=1"",""probe.temporal_attn.mlp_ratio=2.0"",""probe.temporal_attn.dropout=0.2"",""feature_cache.include_tokens=true""]",results/verified_layerwise_probe_configs.csv,443,445,08c4701400d63a07,VERIFIED_FULL,"{""batch_size"":2,""dropout"":0.2,""early_stopping"":{""enabled"":true,""patience"":5},""embed_dim"":null,""epochs"":30,""eval_batch_size"":2,""feature_view"":""tokens"",""layer"":24,""lr"":1e-05,""mlp_ratio"":2.0,""num_heads"":16,""num_self_attn_blocks"":1,""slot"":null,""weight_decay"":0.01}",
mvp__videomae_v2__temporal_attn__layer_40__seed_101,mvp__videomae_v2__temporal_attn__layer_40,train_eval.probe.mvp,MVP,mvp,main,VideoMAE-v2,ViT-G/16,Attentive,temporal_attn,101,42,videomae_v2,vit_giant_16_224,40,,Final layer,tokens,1e-05,0.01,2,2,30,false,5,,,16,1,2.0,0.2,cuda,artifacts/probes/mvp,seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae_v2__temporal_attn__layer_40/seed_101,artifacts/results/mvp,seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae_v2__temporal_attn__layer_40/seed_101,seed_runs_layerwise_main_attentive_mvp_v1_mvp__videomae_v2__temporal_attn__layer_40,mvp__videomae_v2__temporal_attn__layer_40__seed_101,pending,,"[""seed=101"",""split.seed=42"",""backbone.name=videomae_v2"",""+backbone.kwargs.variant=vit_giant_16_224"",""probe.name=temporal_attn"",""probe.layer=40"",""probe.layers=[]"",""probe.feature_view=tokens"",""probe.device=cuda"",""probe.lr=1e-05"",""probe.weight_decay=0.01"",""probe.batch_size=2"",""probe.eval_batch_size=2"",""probe.epochs=30"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/mvp"",""probe.output_subdir=seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae_v2__temporal_attn__layer_40/seed_101"",""probe.eval_output_dir=artifacts/results/mvp"",""probe.eval_output_subdir=seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae_v2__temporal_attn__layer_40/seed_101"",""probe.wandb.group=seed_runs_layerwise_main_attentive_mvp_v1_mvp__videomae_v2__temporal_attn__layer_40"",""probe.wandb.name=mvp__videomae_v2__temporal_attn__layer_40__seed_101"",""probe.temporal_attn.num_heads=16"",""probe.temporal_attn.num_self_attn_blocks=1"",""probe.temporal_attn.mlp_ratio=2.0"",""probe.temporal_attn.dropout=0.2"",""feature_cache.include_tokens=true""]",results/verified_layerwise_probe_configs.csv,476,478,f6589676fa292560,VERIFIED_FULL,"{""batch_size"":2,""dropout"":0.2,""early_stopping"":{""enabled"":true,""patience"":5},""embed_dim"":null,""epochs"":30,""eval_batch_size"":2,""feature_view"":""tokens"",""layer"":40,""lr"":1e-05,""mlp_ratio"":2.0,""num_heads"":16,""num_self_attn_blocks"":1,""slot"":null,""weight_decay"":0.01}",
mvp__videomae_v2__temporal_attn__layer_40__seed_102,mvp__videomae_v2__temporal_attn__layer_40,train_eval.probe.mvp,MVP,mvp,main,VideoMAE-v2,ViT-G/16,Attentive,temporal_attn,102,42,videomae_v2,vit_giant_16_224,40,,Final layer,tokens,1e-05,0.01,2,2,30,false,5,,,16,1,2.0,0.2,cuda,artifacts/probes/mvp,seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae_v2__temporal_attn__layer_40/seed_102,artifacts/results/mvp,seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae_v2__temporal_attn__layer_40/seed_102,seed_runs_layerwise_main_attentive_mvp_v1_mvp__videomae_v2__temporal_attn__layer_40,mvp__videomae_v2__temporal_attn__layer_40__seed_102,pending,,"[""seed=102"",""split.seed=42"",""backbone.name=videomae_v2"",""+backbone.kwargs.variant=vit_giant_16_224"",""probe.name=temporal_attn"",""probe.layer=40"",""probe.layers=[]"",""probe.feature_view=tokens"",""probe.device=cuda"",""probe.lr=1e-05"",""probe.weight_decay=0.01"",""probe.batch_size=2"",""probe.eval_batch_size=2"",""probe.epochs=30"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/mvp"",""probe.output_subdir=seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae_v2__temporal_attn__layer_40/seed_102"",""probe.eval_output_dir=artifacts/results/mvp"",""probe.eval_output_subdir=seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae_v2__temporal_attn__layer_40/seed_102"",""probe.wandb.group=seed_runs_layerwise_main_attentive_mvp_v1_mvp__videomae_v2__temporal_attn__layer_40"",""probe.wandb.name=mvp__videomae_v2__temporal_attn__layer_40__seed_102"",""probe.temporal_attn.num_heads=16"",""probe.temporal_attn.num_self_attn_blocks=1"",""probe.temporal_attn.mlp_ratio=2.0"",""probe.temporal_attn.dropout=0.2"",""feature_cache.include_tokens=true""]",results/verified_layerwise_probe_configs.csv,476,478,f6589676fa292560,VERIFIED_FULL,"{""batch_size"":2,""dropout"":0.2,""early_stopping"":{""enabled"":true,""patience"":5},""embed_dim"":null,""epochs"":30,""eval_batch_size"":2,""feature_view"":""tokens"",""layer"":40,""lr"":1e-05,""mlp_ratio"":2.0,""num_heads"":16,""num_self_attn_blocks"":1,""slot"":null,""weight_decay"":0.01}",
mvp__videomae_v2__temporal_attn__layer_10__seed_101,mvp__videomae_v2__temporal_attn__layer_10,train_eval.probe.mvp,MVP,mvp,main,VideoMAE-v2,ViT-G/16,Attentive,temporal_attn,101,42,videomae_v2,vit_giant_16_224,10,,Layer 0.25,tokens,1e-05,0.01,2,2,30,false,5,,,16,1,2.0,0.2,cuda,artifacts/probes/mvp,seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae_v2__temporal_attn__layer_10/seed_101,artifacts/results/mvp,seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae_v2__temporal_attn__layer_10/seed_101,seed_runs_layerwise_main_attentive_mvp_v1_mvp__videomae_v2__temporal_attn__layer_10,mvp__videomae_v2__temporal_attn__layer_10__seed_101,pending,,"[""seed=101"",""split.seed=42"",""backbone.name=videomae_v2"",""+backbone.kwargs.variant=vit_giant_16_224"",""probe.name=temporal_attn"",""probe.layer=10"",""probe.layers=[]"",""probe.feature_view=tokens"",""probe.device=cuda"",""probe.lr=1e-05"",""probe.weight_decay=0.01"",""probe.batch_size=2"",""probe.eval_batch_size=2"",""probe.epochs=30"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/mvp"",""probe.output_subdir=seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae_v2__temporal_attn__layer_10/seed_101"",""probe.eval_output_dir=artifacts/results/mvp"",""probe.eval_output_subdir=seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae_v2__temporal_attn__layer_10/seed_101"",""probe.wandb.group=seed_runs_layerwise_main_attentive_mvp_v1_mvp__videomae_v2__temporal_attn__layer_10"",""probe.wandb.name=mvp__videomae_v2__temporal_attn__layer_10__seed_101"",""probe.temporal_attn.num_heads=16"",""probe.temporal_attn.num_self_attn_blocks=1"",""probe.temporal_attn.mlp_ratio=2.0"",""probe.temporal_attn.dropout=0.2"",""feature_cache.include_tokens=true""]",results/verified_layerwise_probe_configs.csv,477,479,ebf3da8cee53c2b6,VERIFIED_FULL,"{""batch_size"":2,""dropout"":0.2,""early_stopping"":{""enabled"":true,""patience"":5},""embed_dim"":null,""epochs"":30,""eval_batch_size"":2,""feature_view"":""tokens"",""layer"":10,""lr"":1e-05,""mlp_ratio"":2.0,""num_heads"":16,""num_self_attn_blocks"":1,""slot"":null,""weight_decay"":0.01}",
mvp__videomae_v2__temporal_attn__layer_10__seed_102,mvp__videomae_v2__temporal_attn__layer_10,train_eval.probe.mvp,MVP,mvp,main,VideoMAE-v2,ViT-G/16,Attentive,temporal_attn,102,42,videomae_v2,vit_giant_16_224,10,,Layer 0.25,tokens,1e-05,0.01,2,2,30,false,5,,,16,1,2.0,0.2,cuda,artifacts/probes/mvp,seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae_v2__temporal_attn__layer_10/seed_102,artifacts/results/mvp,seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae_v2__temporal_attn__layer_10/seed_102,seed_runs_layerwise_main_attentive_mvp_v1_mvp__videomae_v2__temporal_attn__layer_10,mvp__videomae_v2__temporal_attn__layer_10__seed_102,pending,,"[""seed=102"",""split.seed=42"",""backbone.name=videomae_v2"",""+backbone.kwargs.variant=vit_giant_16_224"",""probe.name=temporal_attn"",""probe.layer=10"",""probe.layers=[]"",""probe.feature_view=tokens"",""probe.device=cuda"",""probe.lr=1e-05"",""probe.weight_decay=0.01"",""probe.batch_size=2"",""probe.eval_batch_size=2"",""probe.epochs=30"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/mvp"",""probe.output_subdir=seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae_v2__temporal_attn__layer_10/seed_102"",""probe.eval_output_dir=artifacts/results/mvp"",""probe.eval_output_subdir=seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae_v2__temporal_attn__layer_10/seed_102"",""probe.wandb.group=seed_runs_layerwise_main_attentive_mvp_v1_mvp__videomae_v2__temporal_attn__layer_10"",""probe.wandb.name=mvp__videomae_v2__temporal_attn__layer_10__seed_102"",""probe.temporal_attn.num_heads=16"",""probe.temporal_attn.num_self_attn_blocks=1"",""probe.temporal_attn.mlp_ratio=2.0"",""probe.temporal_attn.dropout=0.2"",""feature_cache.include_tokens=true""]",results/verified_layerwise_probe_configs.csv,477,479,ebf3da8cee53c2b6,VERIFIED_FULL,"{""batch_size"":2,""dropout"":0.2,""early_stopping"":{""enabled"":true,""patience"":5},""embed_dim"":null,""epochs"":30,""eval_batch_size"":2,""feature_view"":""tokens"",""layer"":10,""lr"":1e-05,""mlp_ratio"":2.0,""num_heads"":16,""num_self_attn_blocks"":1,""slot"":null,""weight_decay"":0.01}",
mvp__videomae_v2__temporal_attn__layer_20__seed_101,mvp__videomae_v2__temporal_attn__layer_20,train_eval.probe.mvp,MVP,mvp,main,VideoMAE-v2,ViT-G/16,Attentive,temporal_attn,101,42,videomae_v2,vit_giant_16_224,20,,Layer 0.5,tokens,1e-05,0.01,2,2,30,false,5,,,16,1,2.0,0.2,cuda,artifacts/probes/mvp,seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae_v2__temporal_attn__layer_20/seed_101,artifacts/results/mvp,seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae_v2__temporal_attn__layer_20/seed_101,seed_runs_layerwise_main_attentive_mvp_v1_mvp__videomae_v2__temporal_attn__layer_20,mvp__videomae_v2__temporal_attn__layer_20__seed_101,pending,,"[""seed=101"",""split.seed=42"",""backbone.name=videomae_v2"",""+backbone.kwargs.variant=vit_giant_16_224"",""probe.name=temporal_attn"",""probe.layer=20"",""probe.layers=[]"",""probe.feature_view=tokens"",""probe.device=cuda"",""probe.lr=1e-05"",""probe.weight_decay=0.01"",""probe.batch_size=2"",""probe.eval_batch_size=2"",""probe.epochs=30"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/mvp"",""probe.output_subdir=seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae_v2__temporal_attn__layer_20/seed_101"",""probe.eval_output_dir=artifacts/results/mvp"",""probe.eval_output_subdir=seed_runs_layerwise_main_attentive_mvp_v1/mvp__videomae_v2__temporal_attn__layer_20/seed_101"",""probe.wandb.group=seed_runs_layerwise_main_attentive_mvp_v1_mvp__videomae_v2__temporal_attn__layer_20"",""probe.wandb.name=mvp__videomae_v2__temporal_attn__layer_20__seed_101"",""probe.temporal_attn.num_heads=16"",""probe.temporal_attn.num_self_attn_blocks=1"",""probe.temporal_attn.mlp_ratio=2.0"",""probe.temporal_attn.dropout=0.2"",""feature_cache.include_tokens=true""]",results/verified_layerwise_probe_configs.csv,478,480,ecafc8b8697ce85a,VERIFIED_FULL,"{""batch_size"":2,""dropout"":0.2,""early_stopping"":{""enabled"":true,""patience"":5},""embed_dim"":null,""epochs"":30,""eval_batch_size"":2,""feature_view"":""tokens"",""layer"":20,""lr"":1e-05,""mlp_ratio"":2.0,""num_heads"":16,""num_self_attn_blocks"":1,""slot"":null,""weight_decay"":0.01}",
