run_id,config_id,run_command,dataset,dataset_hydra,experiment,model,backbone,probe,probe_hydra,seed,original_seed,backbone_name,backbone_variant,layer,selected_slot,layer_label,feature_view,lr,weight_decay,batch_size,eval_batch_size,epochs,early_stopping_enabled,early_stopping_patience,mlp_hidden_dims,mlp_dropout,temporal_num_heads,temporal_num_self_attn_blocks,temporal_mlp_ratio,temporal_dropout,probe_device,probe_output_dir,probe_output_subdir,eval_output_dir,eval_output_subdir,wandb_group,wandb_name,status,blocked_reason,hydra_overrides_json,source_csv_path,source_csv_row_index,source_csv_line_number,source_row_sha256,source_config_status,source_config_json,source_evidence_path
intphys2__jepa_v2_1__mlp__layer_38__seed_101,intphys2__jepa_v2_1__mlp__layer_38,train_eval.probe.intphys2,IntPhys2,intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,MLP,mlp,101,42,jepa_v2_1,vitG_384,38,,Layer 0.75,pooled,0.0001329291894316216,0.005061576888752304,32,1024,2000,false,5,[256],0.21597250932105788,,,,,cpu,artifacts/probes/intphys2,seed_runs_v1/intphys2__jepa_v2_1__mlp__layer_38/seed_101,artifacts/results/intphys2,seed_runs_v1/intphys2__jepa_v2_1__mlp__layer_38/seed_101,seed_runs_v1_intphys2__jepa_v2_1__mlp__layer_38,intphys2__jepa_v2_1__mlp__layer_38__seed_101,pending,,"[""seed=101"",""split.seed=42"",""backbone.name=jepa_v2_1"",""+backbone.kwargs.variant=vitG_384"",""probe.name=mlp"",""probe.layer=38"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.0001329291894316216"",""probe.weight_decay=0.005061576888752304"",""probe.batch_size=32"",""probe.eval_batch_size=1024"",""probe.epochs=2000"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_v1/intphys2__jepa_v2_1__mlp__layer_38/seed_101"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_v1/intphys2__jepa_v2_1__mlp__layer_38/seed_101"",""probe.wandb.group=seed_runs_v1_intphys2__jepa_v2_1__mlp__layer_38"",""probe.wandb.name=intphys2__jepa_v2_1__mlp__layer_38__seed_101"",""probe.mlp.hidden_dims=[256]"",""probe.mlp.dropout=0.21597250932105788""]",results/verified_best_probe_configs.csv,23,25,a2f42f317bba7385,VERIFIED_FULL,"{""batch_size"":32,""dropout"":0.21597250932105788,""early_stopping"":{""enabled"":true,""patience"":5},""epochs"":2000,""feature_view"":""pooled"",""hidden_dims"":[256],""layer"":38,""lr"":0.0001329291894316216,""slot"":null,""weight_decay"":0.005061576888752304}",jobs/train/intphys2/mlp/output/training/intphys2/mlp/intphys2_jepa_v2_1_mlp_layers_22594074.out
intphys2__jepa_v2_1__mlp__layer_38__seed_102,intphys2__jepa_v2_1__mlp__layer_38,train_eval.probe.intphys2,IntPhys2,intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,MLP,mlp,102,42,jepa_v2_1,vitG_384,38,,Layer 0.75,pooled,0.0001329291894316216,0.005061576888752304,32,1024,2000,false,5,[256],0.21597250932105788,,,,,cpu,artifacts/probes/intphys2,seed_runs_v1/intphys2__jepa_v2_1__mlp__layer_38/seed_102,artifacts/results/intphys2,seed_runs_v1/intphys2__jepa_v2_1__mlp__layer_38/seed_102,seed_runs_v1_intphys2__jepa_v2_1__mlp__layer_38,intphys2__jepa_v2_1__mlp__layer_38__seed_102,pending,,"[""seed=102"",""split.seed=42"",""backbone.name=jepa_v2_1"",""+backbone.kwargs.variant=vitG_384"",""probe.name=mlp"",""probe.layer=38"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.0001329291894316216"",""probe.weight_decay=0.005061576888752304"",""probe.batch_size=32"",""probe.eval_batch_size=1024"",""probe.epochs=2000"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_v1/intphys2__jepa_v2_1__mlp__layer_38/seed_102"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_v1/intphys2__jepa_v2_1__mlp__layer_38/seed_102"",""probe.wandb.group=seed_runs_v1_intphys2__jepa_v2_1__mlp__layer_38"",""probe.wandb.name=intphys2__jepa_v2_1__mlp__layer_38__seed_102"",""probe.mlp.hidden_dims=[256]"",""probe.mlp.dropout=0.21597250932105788""]",results/verified_best_probe_configs.csv,23,25,a2f42f317bba7385,VERIFIED_FULL,"{""batch_size"":32,""dropout"":0.21597250932105788,""early_stopping"":{""enabled"":true,""patience"":5},""epochs"":2000,""feature_view"":""pooled"",""hidden_dims"":[256],""layer"":38,""lr"":0.0001329291894316216,""slot"":null,""weight_decay"":0.005061576888752304}",jobs/train/intphys2/mlp/output/training/intphys2/mlp/intphys2_jepa_v2_1_mlp_layers_22594074.out
intphys2__videomae__linear__layer_16__seed_101,intphys2__videomae__linear__layer_16,train_eval.probe.intphys2,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,Linear,linear,101,42,videomae,vit_huge_16_224,16,,Layer 0.5,pooled,0.0001329291894316216,0.005061576888752304,32,1024,2000,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_v1/intphys2__videomae__linear__layer_16/seed_101,artifacts/results/intphys2,seed_runs_v1/intphys2__videomae__linear__layer_16/seed_101,seed_runs_v1_intphys2__videomae__linear__layer_16,intphys2__videomae__linear__layer_16__seed_101,pending,,"[""seed=101"",""split.seed=42"",""backbone.name=videomae"",""+backbone.kwargs.variant=vit_huge_16_224"",""probe.name=linear"",""probe.layer=16"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.0001329291894316216"",""probe.weight_decay=0.005061576888752304"",""probe.batch_size=32"",""probe.eval_batch_size=1024"",""probe.epochs=2000"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_v1/intphys2__videomae__linear__layer_16/seed_101"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_v1/intphys2__videomae__linear__layer_16/seed_101"",""probe.wandb.group=seed_runs_v1_intphys2__videomae__linear__layer_16"",""probe.wandb.name=intphys2__videomae__linear__layer_16__seed_101""]",results/verified_best_probe_configs.csv,25,27,359b6ed153651306,VERIFIED_FULL,"{""batch_size"":32,""early_stopping"":{""enabled"":true,""patience"":5},""epochs"":2000,""feature_view"":""pooled"",""layer"":16,""lr"":0.0001329291894316216,""slot"":null,""weight_decay"":0.005061576888752304}",output/training/intphys2/linear/intphys2_videomae_linear_layers_22261454.out
intphys2__videomae__linear__layer_16__seed_102,intphys2__videomae__linear__layer_16,train_eval.probe.intphys2,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,Linear,linear,102,42,videomae,vit_huge_16_224,16,,Layer 0.5,pooled,0.0001329291894316216,0.005061576888752304,32,1024,2000,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_v1/intphys2__videomae__linear__layer_16/seed_102,artifacts/results/intphys2,seed_runs_v1/intphys2__videomae__linear__layer_16/seed_102,seed_runs_v1_intphys2__videomae__linear__layer_16,intphys2__videomae__linear__layer_16__seed_102,pending,,"[""seed=102"",""split.seed=42"",""backbone.name=videomae"",""+backbone.kwargs.variant=vit_huge_16_224"",""probe.name=linear"",""probe.layer=16"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.0001329291894316216"",""probe.weight_decay=0.005061576888752304"",""probe.batch_size=32"",""probe.eval_batch_size=1024"",""probe.epochs=2000"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_v1/intphys2__videomae__linear__layer_16/seed_102"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_v1/intphys2__videomae__linear__layer_16/seed_102"",""probe.wandb.group=seed_runs_v1_intphys2__videomae__linear__layer_16"",""probe.wandb.name=intphys2__videomae__linear__layer_16__seed_102""]",results/verified_best_probe_configs.csv,25,27,359b6ed153651306,VERIFIED_FULL,"{""batch_size"":32,""early_stopping"":{""enabled"":true,""patience"":5},""epochs"":2000,""feature_view"":""pooled"",""layer"":16,""lr"":0.0001329291894316216,""slot"":null,""weight_decay"":0.005061576888752304}",output/training/intphys2/linear/intphys2_videomae_linear_layers_22261454.out
intphys2__videomae__mlp__layer_24__seed_101,intphys2__videomae__mlp__layer_24,train_eval.probe.intphys2,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,MLP,mlp,101,42,videomae,vit_huge_16_224,24,,Layer 0.75,pooled,0.0001329291894316216,0.005061576888752304,32,1024,2000,false,5,[256],0.21597250932105788,,,,,cpu,artifacts/probes/intphys2,seed_runs_v1/intphys2__videomae__mlp__layer_24/seed_101,artifacts/results/intphys2,seed_runs_v1/intphys2__videomae__mlp__layer_24/seed_101,seed_runs_v1_intphys2__videomae__mlp__layer_24,intphys2__videomae__mlp__layer_24__seed_101,pending,,"[""seed=101"",""split.seed=42"",""backbone.name=videomae"",""+backbone.kwargs.variant=vit_huge_16_224"",""probe.name=mlp"",""probe.layer=24"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.0001329291894316216"",""probe.weight_decay=0.005061576888752304"",""probe.batch_size=32"",""probe.eval_batch_size=1024"",""probe.epochs=2000"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_v1/intphys2__videomae__mlp__layer_24/seed_101"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_v1/intphys2__videomae__mlp__layer_24/seed_101"",""probe.wandb.group=seed_runs_v1_intphys2__videomae__mlp__layer_24"",""probe.wandb.name=intphys2__videomae__mlp__layer_24__seed_101"",""probe.mlp.hidden_dims=[256]"",""probe.mlp.dropout=0.21597250932105788""]",results/verified_best_probe_configs.csv,26,28,641b020ff5c5702c,VERIFIED_FULL,"{""batch_size"":32,""dropout"":0.21597250932105788,""early_stopping"":{""enabled"":true,""patience"":5},""epochs"":2000,""feature_view"":""pooled"",""hidden_dims"":[256],""layer"":24,""lr"":0.0001329291894316216,""slot"":null,""weight_decay"":0.005061576888752304}",jobs/train/intphys2/mlp/output/training/intphys2/mlp/intphys2_videomae_mlp_layers_22594091.out
intphys2__videomae__mlp__layer_24__seed_102,intphys2__videomae__mlp__layer_24,train_eval.probe.intphys2,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,MLP,mlp,102,42,videomae,vit_huge_16_224,24,,Layer 0.75,pooled,0.0001329291894316216,0.005061576888752304,32,1024,2000,false,5,[256],0.21597250932105788,,,,,cpu,artifacts/probes/intphys2,seed_runs_v1/intphys2__videomae__mlp__layer_24/seed_102,artifacts/results/intphys2,seed_runs_v1/intphys2__videomae__mlp__layer_24/seed_102,seed_runs_v1_intphys2__videomae__mlp__layer_24,intphys2__videomae__mlp__layer_24__seed_102,pending,,"[""seed=102"",""split.seed=42"",""backbone.name=videomae"",""+backbone.kwargs.variant=vit_huge_16_224"",""probe.name=mlp"",""probe.layer=24"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.0001329291894316216"",""probe.weight_decay=0.005061576888752304"",""probe.batch_size=32"",""probe.eval_batch_size=1024"",""probe.epochs=2000"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_v1/intphys2__videomae__mlp__layer_24/seed_102"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_v1/intphys2__videomae__mlp__layer_24/seed_102"",""probe.wandb.group=seed_runs_v1_intphys2__videomae__mlp__layer_24"",""probe.wandb.name=intphys2__videomae__mlp__layer_24__seed_102"",""probe.mlp.hidden_dims=[256]"",""probe.mlp.dropout=0.21597250932105788""]",results/verified_best_probe_configs.csv,26,28,641b020ff5c5702c,VERIFIED_FULL,"{""batch_size"":32,""dropout"":0.21597250932105788,""early_stopping"":{""enabled"":true,""patience"":5},""epochs"":2000,""feature_view"":""pooled"",""hidden_dims"":[256],""layer"":24,""lr"":0.0001329291894316216,""slot"":null,""weight_decay"":0.005061576888752304}",jobs/train/intphys2/mlp/output/training/intphys2/mlp/intphys2_videomae_mlp_layers_22594091.out
intphys2__videomae_v2__linear__layer_20__seed_101,intphys2__videomae_v2__linear__layer_20,train_eval.probe.intphys2,IntPhys2,intphys2,main,VideoMAE-v2,ViT-G/16,Linear,linear,101,42,videomae_v2,vit_giant_16_224,20,,Layer 0.5,pooled,0.009376303675905204,3.0267441672616737e-05,64,1024,2000,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_v1/intphys2__videomae_v2__linear__layer_20/seed_101,artifacts/results/intphys2,seed_runs_v1/intphys2__videomae_v2__linear__layer_20/seed_101,seed_runs_v1_intphys2__videomae_v2__linear__layer_20,intphys2__videomae_v2__linear__layer_20__seed_101,pending,,"[""seed=101"",""split.seed=42"",""backbone.name=videomae_v2"",""+backbone.kwargs.variant=vit_giant_16_224"",""probe.name=linear"",""probe.layer=20"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.009376303675905204"",""probe.weight_decay=3.0267441672616737e-05"",""probe.batch_size=64"",""probe.eval_batch_size=1024"",""probe.epochs=2000"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_v1/intphys2__videomae_v2__linear__layer_20/seed_101"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_v1/intphys2__videomae_v2__linear__layer_20/seed_101"",""probe.wandb.group=seed_runs_v1_intphys2__videomae_v2__linear__layer_20"",""probe.wandb.name=intphys2__videomae_v2__linear__layer_20__seed_101""]",results/verified_best_probe_configs.csv,28,30,79954488580af80a,VERIFIED_FULL,"{""batch_size"":64,""early_stopping"":{""enabled"":true,""patience"":5},""epochs"":2000,""feature_view"":""pooled"",""layer"":20,""lr"":0.009376303675905204,""slot"":null,""weight_decay"":3.0267441672616737e-05}",output/training/intphys2/linear/intphys2_videomae_v2_linear_layers_22261456.out
intphys2__videomae_v2__linear__layer_20__seed_102,intphys2__videomae_v2__linear__layer_20,train_eval.probe.intphys2,IntPhys2,intphys2,main,VideoMAE-v2,ViT-G/16,Linear,linear,102,42,videomae_v2,vit_giant_16_224,20,,Layer 0.5,pooled,0.009376303675905204,3.0267441672616737e-05,64,1024,2000,false,5,,,,,,,cpu,artifacts/probes/intphys2,seed_runs_v1/intphys2__videomae_v2__linear__layer_20/seed_102,artifacts/results/intphys2,seed_runs_v1/intphys2__videomae_v2__linear__layer_20/seed_102,seed_runs_v1_intphys2__videomae_v2__linear__layer_20,intphys2__videomae_v2__linear__layer_20__seed_102,pending,,"[""seed=102"",""split.seed=42"",""backbone.name=videomae_v2"",""+backbone.kwargs.variant=vit_giant_16_224"",""probe.name=linear"",""probe.layer=20"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.009376303675905204"",""probe.weight_decay=3.0267441672616737e-05"",""probe.batch_size=64"",""probe.eval_batch_size=1024"",""probe.epochs=2000"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_v1/intphys2__videomae_v2__linear__layer_20/seed_102"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_v1/intphys2__videomae_v2__linear__layer_20/seed_102"",""probe.wandb.group=seed_runs_v1_intphys2__videomae_v2__linear__layer_20"",""probe.wandb.name=intphys2__videomae_v2__linear__layer_20__seed_102""]",results/verified_best_probe_configs.csv,28,30,79954488580af80a,VERIFIED_FULL,"{""batch_size"":64,""early_stopping"":{""enabled"":true,""patience"":5},""epochs"":2000,""feature_view"":""pooled"",""layer"":20,""lr"":0.009376303675905204,""slot"":null,""weight_decay"":3.0267441672616737e-05}",output/training/intphys2/linear/intphys2_videomae_v2_linear_layers_22261456.out
intphys2__videomae_v2__mlp__layer_20__seed_101,intphys2__videomae_v2__mlp__layer_20,train_eval.probe.intphys2,IntPhys2,intphys2,main,VideoMAE-v2,ViT-G/16,MLP,mlp,101,42,videomae_v2,vit_giant_16_224,20,,Layer 0.5,pooled,0.0001329291894316216,0.005061576888752304,32,1024,2000,false,5,[256],0.21597250932105788,,,,,cpu,artifacts/probes/intphys2,seed_runs_v1/intphys2__videomae_v2__mlp__layer_20/seed_101,artifacts/results/intphys2,seed_runs_v1/intphys2__videomae_v2__mlp__layer_20/seed_101,seed_runs_v1_intphys2__videomae_v2__mlp__layer_20,intphys2__videomae_v2__mlp__layer_20__seed_101,pending,,"[""seed=101"",""split.seed=42"",""backbone.name=videomae_v2"",""+backbone.kwargs.variant=vit_giant_16_224"",""probe.name=mlp"",""probe.layer=20"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.0001329291894316216"",""probe.weight_decay=0.005061576888752304"",""probe.batch_size=32"",""probe.eval_batch_size=1024"",""probe.epochs=2000"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_v1/intphys2__videomae_v2__mlp__layer_20/seed_101"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_v1/intphys2__videomae_v2__mlp__layer_20/seed_101"",""probe.wandb.group=seed_runs_v1_intphys2__videomae_v2__mlp__layer_20"",""probe.wandb.name=intphys2__videomae_v2__mlp__layer_20__seed_101"",""probe.mlp.hidden_dims=[256]"",""probe.mlp.dropout=0.21597250932105788""]",results/verified_best_probe_configs.csv,29,31,23a725a1a1d28ba6,VERIFIED_FULL,"{""batch_size"":32,""dropout"":0.21597250932105788,""early_stopping"":{""enabled"":true,""patience"":5},""epochs"":2000,""feature_view"":""pooled"",""hidden_dims"":[256],""layer"":20,""lr"":0.0001329291894316216,""slot"":null,""weight_decay"":0.005061576888752304}",jobs/train/intphys2/mlp/output/training/intphys2/mlp/intphys2_videomae_v2_mlp_layers_22594085.out
intphys2__videomae_v2__mlp__layer_20__seed_102,intphys2__videomae_v2__mlp__layer_20,train_eval.probe.intphys2,IntPhys2,intphys2,main,VideoMAE-v2,ViT-G/16,MLP,mlp,102,42,videomae_v2,vit_giant_16_224,20,,Layer 0.5,pooled,0.0001329291894316216,0.005061576888752304,32,1024,2000,false,5,[256],0.21597250932105788,,,,,cpu,artifacts/probes/intphys2,seed_runs_v1/intphys2__videomae_v2__mlp__layer_20/seed_102,artifacts/results/intphys2,seed_runs_v1/intphys2__videomae_v2__mlp__layer_20/seed_102,seed_runs_v1_intphys2__videomae_v2__mlp__layer_20,intphys2__videomae_v2__mlp__layer_20__seed_102,pending,,"[""seed=102"",""split.seed=42"",""backbone.name=videomae_v2"",""+backbone.kwargs.variant=vit_giant_16_224"",""probe.name=mlp"",""probe.layer=20"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.0001329291894316216"",""probe.weight_decay=0.005061576888752304"",""probe.batch_size=32"",""probe.eval_batch_size=1024"",""probe.epochs=2000"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/intphys2"",""probe.output_subdir=seed_runs_v1/intphys2__videomae_v2__mlp__layer_20/seed_102"",""probe.eval_output_dir=artifacts/results/intphys2"",""probe.eval_output_subdir=seed_runs_v1/intphys2__videomae_v2__mlp__layer_20/seed_102"",""probe.wandb.group=seed_runs_v1_intphys2__videomae_v2__mlp__layer_20"",""probe.wandb.name=intphys2__videomae_v2__mlp__layer_20__seed_102"",""probe.mlp.hidden_dims=[256]"",""probe.mlp.dropout=0.21597250932105788""]",results/verified_best_probe_configs.csv,29,31,23a725a1a1d28ba6,VERIFIED_FULL,"{""batch_size"":32,""dropout"":0.21597250932105788,""early_stopping"":{""enabled"":true,""patience"":5},""epochs"":2000,""feature_view"":""pooled"",""hidden_dims"":[256],""layer"":20,""lr"":0.0001329291894316216,""slot"":null,""weight_decay"":0.005061576888752304}",jobs/train/intphys2/mlp/output/training/intphys2/mlp/intphys2_videomae_v2_mlp_layers_22594085.out
mvp__jepa_v1__linear__layer_32__seed_101,mvp__jepa_v1__linear__layer_32,train_eval.probe.mvp,MVP,mvp,main,V-JEPA,ViT-H/16,Linear,linear,101,42,jepa_v1,vith16_384,32,,Final layer,pooled,0.008013349589915042,1.086383341945677e-08,64,1024,100,false,5,,,,,,,cpu,artifacts/probes/mvp,seed_runs_v1/mvp__jepa_v1__linear__layer_32/seed_101,artifacts/results/mvp,seed_runs_v1/mvp__jepa_v1__linear__layer_32/seed_101,seed_runs_v1_mvp__jepa_v1__linear__layer_32,mvp__jepa_v1__linear__layer_32__seed_101,pending,,"[""seed=101"",""split.seed=42"",""backbone.name=jepa_v1"",""+backbone.kwargs.variant=vith16_384"",""probe.name=linear"",""probe.layer=32"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.008013349589915042"",""probe.weight_decay=1.086383341945677e-08"",""probe.batch_size=64"",""probe.eval_batch_size=1024"",""probe.epochs=100"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/mvp"",""probe.output_subdir=seed_runs_v1/mvp__jepa_v1__linear__layer_32/seed_101"",""probe.eval_output_dir=artifacts/results/mvp"",""probe.eval_output_subdir=seed_runs_v1/mvp__jepa_v1__linear__layer_32/seed_101"",""probe.wandb.group=seed_runs_v1_mvp__jepa_v1__linear__layer_32"",""probe.wandb.name=mvp__jepa_v1__linear__layer_32__seed_101""]",results/verified_best_probe_configs.csv,61,63,008f1025407ae9c1,VERIFIED_FULL,"{""batch_size"":64,""early_stopping"":{""enabled"":true,""patience"":5},""epochs"":100,""feature_view"":""pooled"",""layer"":32,""lr"":0.008013349589915042,""slot"":null,""weight_decay"":1.086383341945677e-08}",output/training/mvp/linear/mvp_jepa_v1_linear_layers_22484514.out
mvp__jepa_v1__linear__layer_32__seed_102,mvp__jepa_v1__linear__layer_32,train_eval.probe.mvp,MVP,mvp,main,V-JEPA,ViT-H/16,Linear,linear,102,42,jepa_v1,vith16_384,32,,Final layer,pooled,0.008013349589915042,1.086383341945677e-08,64,1024,100,false,5,,,,,,,cpu,artifacts/probes/mvp,seed_runs_v1/mvp__jepa_v1__linear__layer_32/seed_102,artifacts/results/mvp,seed_runs_v1/mvp__jepa_v1__linear__layer_32/seed_102,seed_runs_v1_mvp__jepa_v1__linear__layer_32,mvp__jepa_v1__linear__layer_32__seed_102,pending,,"[""seed=102"",""split.seed=42"",""backbone.name=jepa_v1"",""+backbone.kwargs.variant=vith16_384"",""probe.name=linear"",""probe.layer=32"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.008013349589915042"",""probe.weight_decay=1.086383341945677e-08"",""probe.batch_size=64"",""probe.eval_batch_size=1024"",""probe.epochs=100"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/mvp"",""probe.output_subdir=seed_runs_v1/mvp__jepa_v1__linear__layer_32/seed_102"",""probe.eval_output_dir=artifacts/results/mvp"",""probe.eval_output_subdir=seed_runs_v1/mvp__jepa_v1__linear__layer_32/seed_102"",""probe.wandb.group=seed_runs_v1_mvp__jepa_v1__linear__layer_32"",""probe.wandb.name=mvp__jepa_v1__linear__layer_32__seed_102""]",results/verified_best_probe_configs.csv,61,63,008f1025407ae9c1,VERIFIED_FULL,"{""batch_size"":64,""early_stopping"":{""enabled"":true,""patience"":5},""epochs"":100,""feature_view"":""pooled"",""layer"":32,""lr"":0.008013349589915042,""slot"":null,""weight_decay"":1.086383341945677e-08}",output/training/mvp/linear/mvp_jepa_v1_linear_layers_22484514.out
mvp__jepa_v1__mlp__layer_32__seed_101,mvp__jepa_v1__mlp__layer_32,train_eval.probe.mvp,MVP,mvp,main,V-JEPA,ViT-H/16,MLP,mlp,101,42,jepa_v1,vith16_384,32,,Final layer,pooled,0.0006506252713093818,5.827061512212219e-07,64,1024,2000,false,5,"[1024,512,256]",0.17501694660620298,,,,,cpu,artifacts/probes/mvp,seed_runs_v1/mvp__jepa_v1__mlp__layer_32/seed_101,artifacts/results/mvp,seed_runs_v1/mvp__jepa_v1__mlp__layer_32/seed_101,seed_runs_v1_mvp__jepa_v1__mlp__layer_32,mvp__jepa_v1__mlp__layer_32__seed_101,pending,,"[""seed=101"",""split.seed=42"",""backbone.name=jepa_v1"",""+backbone.kwargs.variant=vith16_384"",""probe.name=mlp"",""probe.layer=32"",""probe.layers=[]"",""probe.feature_view=pooled"",""probe.device=cpu"",""probe.lr=0.0006506252713093818"",""probe.weight_decay=5.827061512212219e-07"",""probe.batch_size=64"",""probe.eval_batch_size=1024"",""probe.epochs=2000"",""probe.early_stopping.enabled=false"",""probe.early_stopping.patience=5"",""probe.optuna.enabled=false"",""probe.output_dir=artifacts/probes/mvp"",""probe.output_subdir=seed_runs_v1/mvp__jepa_v1__mlp__layer_32/seed_101"",""probe.eval_output_dir=artifacts/results/mvp"",""probe.eval_output_subdir=seed_runs_v1/mvp__jepa_v1__mlp__layer_32/seed_101"",""probe.wandb.group=seed_runs_v1_mvp__jepa_v1__mlp__layer_32"",""probe.wandb.name=mvp__jepa_v1__mlp__layer_32__seed_101"",""probe.mlp.hidden_dims=[1024,512,256]"",""probe.mlp.dropout=0.17501694660620298""]",results/verified_best_probe_configs.csv,62,64,95598f1ca1b1416b,VERIFIED_FULL,"{""batch_size"":64,""dropout"":0.17501694660620298,""early_stopping"":{""enabled"":true,""patience"":5},""epochs"":2000,""feature_view"":""pooled"",""hidden_dims"":[1024,512,256],""layer"":32,""lr"":0.0006506252713093818,""slot"":null,""weight_decay"":5.827061512212219e-07}",jobs/train/mvp/mlp/output/training/mvp/mlp/mvp_jepa_v1_mlp_layers_22594123.out
